Datum von;Datum bis;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
06.07.2024 06:00;06.07.2024 07:00;3.982,25;2.237,00;5.745,00;17.483,75;3.240,25;114,00;-;3.083,25;524,75;2.587,00;669,50;1.759,00
06.07.2024 07:00;06.07.2024 08:00;4.007,25;2.125,50;5.836,00;16.924,50;9.925,25;112,25;-;3.083,75;522,75;2.578,50;701,00;1.742,50
06.07.2024 08:00;06.07.2024 09:00;3.921,75;2.054,00;5.299,00;14.562,00;19.276,50;111,25;-;3.071,25;522,25;2.185,00;908,25;1.740,25
06.07.2024 09:00;06.07.2024 10:00;3.824,50;2.041,75;4.742,50;12.015,50;27.818,75;109,75;-;3.052,50;505,00;2.090,00;643,25;1.729,00
06.07.2024 10:00;06.07.2024 11:00;3.734,50;1.995,75;2.636,50;14.131,50;32.902,75;107,00;-;3.075,25;512,75;2.041,75;859,75;1.701,50
06.07.2024 11:00;06.07.2024 12:00;3.671,75;1.969,25;1.866,00;16.043,75;33.919,25;106,75;-;3.077,50;544,50;2.035,00;451,25;1.685,00
06.07.2024 12:00;06.07.2024 13:00;3.589,00;1.927,50;1.812,25;17.820,00;32.384,75;106,50;-;3.074,50;548,25;2.092,00;63,00;1.737,75
06.07.2024 13:00;06.07.2024 14:00;3.546,75;1.829,75;1.816,25;18.500,75;29.383,00;106,75;-;3.082,50;549,00;2.171,75;152,25;1.817,50
06.07.2024 14:00;06.07.2024 15:00;3.531,00;1.840,00;1.719,00;17.196,50;25.871,50;106,00;-;3.131,00;528,25;2.172,00;133,25;1.823,25
06.07.2024 15:00;06.07.2024 16:00;3.538,75;1.809,00;2.117,50;20.115,25;21.755,25;104,50;-;3.275,75;542,25;2.114,00;10,50;1.762,25
06.07.2024 16:00;06.07.2024 17:00;3.583,00;2.054,75;2.558,25;24.833,00;16.097,75;104,50;-;3.275,00;644,00;2.103,00;196,00;1.764,25
06.07.2024 17:00;06.07.2024 18:00;3.685,00;2.292,00;2.426,75;28.718,25;11.260,50;107,00;-;3.402,25;753,00;2.149,00;695,00;1.822,25
06.07.2024 18:00;06.07.2024 19:00;3.837,00;2.257,00;4.259,75;31.365,75;7.543,25;107,75;-;3.959,25;783,75;2.579,00;886,25;1.918,50
06.07.2024 19:00;06.07.2024 20:00;4.001,00;2.134,75;4.486,25;29.032,25;4.575,50;108,75;-;4.018,75;799,25;3.239,50;718,00;1.946,75
06.07.2024 20:00;06.07.2024 21:00;4.120,25;2.259,00;5.267,75;27.643,25;1.610,50;107,50;-;3.949,75;824,25;3.378,75;967,50;1.946,00
06.07.2024 21:00;06.07.2024 22:00;4.117,50;2.287,00;4.578,00;27.752,25;166,50;107,00;-;4.122,25;826,00;3.651,75;1.208,75;1.980,25
06.07.2024 22:00;06.07.2024 23:00;4.066,75;2.466,00;3.723,00;25.726,75;5,25;107,50;-;4.366,25;822,75;4.107,25;1.881,50;1.988,75
06.07.2024 23:00;07.07.2024 00:00;3.981,25;2.412,75;3.104,50;23.924,00;3,75;108,00;-;4.526,00;809,00;4.214,25;1.611,00;2.012,00
07.07.2024 00:00;07.07.2024 01:00;3.852,25;2.298,00;3.346,50;21.986,50;6,00;108,50;-;4.176,00;789,75;2.791,25;3.174,25;1.975,75
07.07.2024 01:00;07.07.2024 02:00;3.799,75;2.241,75;4.367,00;20.408,75;3,00;108,25;-;3.715,75;678,75;2.308,25;2.521,75;2.028,00
07.07.2024 02:00;07.07.2024 03:00;3.771,50;2.241,50;4.829,75;19.230,25;3,00;109,00;-;3.203,00;634,75;2.305,25;2.054,25;2.032,00
07.07.2024 03:00;07.07.2024 04:00;3.769,50;2.268,00;4.204,75;18.042,25;3,00;109,25;-;3.055,00;601,75;2.303,25;1.565,75;2.013,25
07.07.2024 04:00;07.07.2024 05:00;3.779,00;2.297,25;4.551,25;16.529,75;6,25;109,75;-;3.051,25;464,50;2.311,00;1.459,25;2.027,50
07.07.2024 05:00;07.07.2024 06:00;3.816,25;2.207,25;4.713,75;15.491,00;342,75;109,00;-;3.048,50;475,25;2.217,75;1.699,25;1.964,00
07.07.2024 06:00;07.07.2024 07:00;3.914,25;2.220,25;4.572,25;14.544,00;2.639,50;108,00;-;3.041,75;476,25;2.222,75;1.087,50;1.923,25
07.07.2024 07:00;07.07.2024 08:00;3.916,25;2.214,75;4.072,00;12.093,75;8.687,50;110,75;-;3.047,00;466,75;2.209,75;841,00;1.911,75
07.07.2024 08:00;07.07.2024 09:00;3.885,00;2.172,00;3.692,75;10.455,50;16.694,25;110,00;-;3.055,00;458,25;2.243,50;838,75;1.942,50
07.07.2024 09:00;07.07.2024 10:00;3.801,50;2.135,75;2.893,75;9.284,50;23.956,00;111,25;-;3.063,75;446,25;2.222,00;420,75;1.937,75
07.07.2024 10:00;07.07.2024 11:00;3.732,75;2.152,00;2.316,00;9.111,50;28.869,75;111,00;-;3.062,50;438,50;2.116,25;169,75;1.902,25
07.07.2024 11:00;07.07.2024 12:00;3.696,00;2.198,50;2.051,50;9.501,50;30.852,50;111,00;-;3.056,75;436,75;2.117,50;271,00;1.880,00
07.07.2024 12:00;07.07.2024 13:00;3.648,75;2.205,75;1.894,75;10.047,75;31.654,25;111,00;-;3.055,75;441,50;2.124,25;286,00;1.876,50
07.07.2024 13:00;07.07.2024 14:00;3.622,50;2.192,50;1.830,75;9.182,75;32.044,00;110,25;-;3.088,75;441,50;2.147,50;204,75;1.918,75
07.07.2024 14:00;07.07.2024 15:00;3.616,75;2.189,00;1.832,75;7.867,25;30.874,75;110,25;-;3.097,00;407,00;2.154,50;161,50;1.932,75
07.07.2024 15:00;07.07.2024 16:00;3.638,50;2.213,25;1.692,25;6.844,00;29.434,00;109,75;-;3.091,75;401,25;2.161,50;280,00;1.931,50
07.07.2024 16:00;07.07.2024 17:00;3.706,25;2.227,00;1.306,75;5.659,25;26.215,00;109,00;-;3.111,00;417,75;2.177,75;520,25;1.924,00
07.07.2024 17:00;07.07.2024 18:00;3.825,25;2.339,25;1.408,25;5.663,25;20.310,75;109,00;-;3.322,75;435,25;2.216,25;594,75;1.899,25
07.07.2024 18:00;07.07.2024 19:00;4.016,00;2.368,75;2.202,25;5.377,25;13.019,00;110,25;-;5.000,00;689,25;2.867,25;1.338,25;1.912,75
07.07.2024 19:00;07.07.2024 20:00;4.222,00;2.612,75;2.220,00;3.671,00;6.302,75;109,75;-;7.233,00;864,75;3.788,25;2.531,50;1.887,00
07.07.2024 20:00;07.07.2024 21:00;4.374,50;2.906,25;1.606,75;2.603,00;2.006,00;109,50;-;8.491,25;1.129,50;4.176,75;4.585,50;1.937,00
07.07.2024 21:00;07.07.2024 22:00;4.374,25;2.845,50;1.907,25;2.159,00;132,75;110,00;-;8.780,50;1.429,75;4.338,50;5.487,50;1.956,50
07.07.2024 22:00;07.07.2024 23:00;4.297,25;2.815,50;1.935,00;1.901,25;7,50;110,75;-;9.022,50;1.453,75;4.292,50;5.173,00;1.891,25
07.07.2024 23:00;08.07.2024 00:00;4.135,50;2.573,75;1.862,00;2.006,75;4,50;110,75;-;9.243,75;1.307,25;4.185,75;2.926,25;1.826,75
08.07.2024 00:00;08.07.2024 01:00;3.847,50;2.575,25;2.469,00;2.268,50;5,00;111,00;-;8.872,50;1.200,00;3.702,50;1.121,00;1.792,75
08.07.2024 01:00;08.07.2024 02:00;3.745,75;2.367,75;3.368,00;2.759,25;3,00;111,50;-;7.978,75;875,75;3.407,75;146,50;1.814,25
08.07.2024 02:00;08.07.2024 03:00;3.730,50;2.552,50;3.514,25;3.248,50;3,00;110,75;-;7.768,25;785,00;3.285,25;94,50;1.846,25
08.07.2024 03:00;08.07.2024 04:00;3.710,00;2.515,50;3.730,75;4.013,75;3,00;111,25;-;7.854,25;762,50;3.303,00;118,00;1.853,75
08.07.2024 04:00;08.07.2024 05:00;3.763,00;2.513,75;3.467,00;4.617,00;8,25;112,00;-;8.098,25;801,75;3.281,25;303,00;1.854,25
08.07.2024 05:00;08.07.2024 06:00;3.893,25;2.541,25;3.117,25;5.628,50;335,00;110,75;-;8.912,75;910,00;3.757,50;534,00;1.869,25
08.07.2024 06:00;08.07.2024 07:00;4.161,50;2.665,00;2.480,25;6.009,50;2.748,75;110,25;-;9.732,25;1.402,75;3.762,25;3.484,50;1.836,25
08.07.2024 07:00;08.07.2024 08:00;4.252,00;2.698,50;1.961,50;5.317,50;8.978,75;110,00;-;9.829,75;1.623,50;3.837,00;3.764,25;1.852,50
08.07.2024 08:00;08.07.2024 09:00;4.175,25;2.631,25;1.478,25;3.532,25;18.441,50;108,75;-;9.586,25;1.624,00;3.769,25;2.727,50;1.852,50
08.07.2024 09:00;08.07.2024 10:00;3.894,00;2.347,25;1.131,75;3.662,75;28.552,00;107,50;-;7.844,25;1.294,75;3.328,75;942,25;1.889,25
08.07.2024 10:00;08.07.2024 11:00;3.718,00;2.130,75;1.039,75;4.295,50;36.198,75;106,50;-;5.545,50;1.287,00;2.955,25;94,00;1.973,50
08.07.2024 11:00;08.07.2024 12:00;3.640,00;2.167,75;934,25;4.944,75;40.103,50;107,50;-;5.116,00;1.273,00;2.990,00;38,25;1.984,00
08.07.2024 12:00;08.07.2024 13:00;3.585,50;2.242,75;629,25;5.127,25;41.762,00;108,25;-;5.057,75;1.143,75;2.877,75;32,25;1.966,50
08.07.2024 13:00;08.07.2024 14:00;3.573,00;2.243,50;370,50;4.633,00;41.761,00;108,50;-;5.098,00;1.239,25;2.947,50;45,75;1.979,50
08.07.2024 14:00;08.07.2024 15:00;3.586,50;2.250,00;333,50;3.561,00;40.025,50;107,50;-;5.194,75;1.278,00;3.059,25;89,75;1.950,50
08.07.2024 15:00;08.07.2024 16:00;3.637,00;2.238,25;317,75;2.708,75;36.266,75;107,00;-;6.322,25;1.673,50;3.345,50;112,00;1.960,75
08.07.2024 16:00;08.07.2024 17:00;3.761,00;2.446,00;163,00;1.872,50;30.297,75;108,25;-;7.337,00;2.006,50;4.095,00;360,50;1.978,00
08.07.2024 17:00;08.07.2024 18:00;3.923,25;2.726,75;41,00;1.148,25;22.895,75;109,75;-;9.345,25;3.008,00;6.087,25;1.199,75;1.972,50
08.07.2024 18:00;08.07.2024 19:00;4.117,50;2.845,50;4,25;711,50;14.423,75;110,00;-;10.620,50;3.880,25;8.678,50;3.573,50;1.988,75
08.07.2024 19:00;08.07.2024 20:00;4.318,25;2.942,25;0,50;631,50;6.484,25;110,00;-;11.064,25;4.368,50;9.918,50;5.381,00;2.009,00
08.07.2024 20:00;08.07.2024 21:00;4.407,75;2.896,00;0,50;966,25;1.894,25;110,25;-;11.263,50;4.549,75;10.448,00;5.746,25;2.006,00
08.07.2024 21:00;08.07.2024 22:00;4.375,75;2.874,50;0,00;1.614,25;142,50;109,75;-;11.292,00;4.425,50;10.484,00;5.215,00;1.978,75
08.07.2024 22:00;08.07.2024 23:00;4.185,25;2.803,50;1,50;2.711,25;7,00;111,50;-;11.054,25;4.322,50;10.009,25;4.033,50;1.932,50
08.07.2024 23:00;09.07.2024 00:00;3.956,50;2.673,50;9,25;4.305,50;2,75;112,25;-;10.902,25;3.332,75;8.860,25;2.806,75;1.960,50
09.07.2024 00:00;09.07.2024 01:00;3.820,75;2.570,75;55,50;5.523,50;3,50;113,00;-;10.834,25;2.351,25;6.801,00;1.360,50;1.864,75
09.07.2024 01:00;09.07.2024 02:00;3.800,25;2.519,50;100,25;6.566,00;3,00;113,25;-;10.494,00;1.701,75;6.342,25;449,00;1.916,50
09.07.2024 02:00;09.07.2024 03:00;3.743,50;2.448,75;156,25;7.194,25;2,00;113,00;-;10.028,50;1.149,00;6.127,75;412,75;1.945,00
09.07.2024 03:00;09.07.2024 04:00;3.744,75;2.589,75;288,50;7.573,75;2,00;113,25;-;9.821,25;1.060,00;5.983,25;402,75;1.930,25
09.07.2024 04:00;09.07.2024 05:00;3.801,50;2.567,75;520,25;7.828,25;4,25;113,50;-;9.864,50;1.098,50;5.896,50;457,75;1.956,75
09.07.2024 05:00;09.07.2024 06:00;3.909,00;2.635,75;590,00;8.283,50;323,50;113,00;-;10.154,50;1.291,00;5.793,50;360,25;1.950,75
09.07.2024 06:00;09.07.2024 07:00;4.139,75;2.867,25;874,25;7.767,75;2.787,00;112,00;-;10.759,00;1.537,75;6.075,00;2.152,75;1.935,25
09.07.2024 07:00;09.07.2024 08:00;4.191,25;2.856,75;1.069,00;6.079,25;9.225,75;109,50;-;10.715,50;1.545,50;5.861,00;3.348,50;1.826,25
09.07.2024 08:00;09.07.2024 09:00;4.092,25;2.881,25;1.237,75;3.825,00;18.878,50;104,75;-;10.106,25;892,25;5.383,50;2.208,50;1.739,75
09.07.2024 09:00;09.07.2024 10:00;3.827,50;2.760,75;1.639,00;2.943,50;29.007,00;92,00;-;7.679,50;1.046,25;3.448,75;803,50;1.721,00
09.07.2024 10:00;09.07.2024 11:00;3.669,00;2.562,50;2.127,75;3.105,50;37.258,25;104,75;-;5.867,25;1.292,00;2.640,25;226,00;1.747,75
09.07.2024 11:00;09.07.2024 12:00;3.595,25;2.404,00;2.844,00;3.726,00;42.755,75;98,50;-;5.680,00;1.264,75;2.669,50;41,50;1.848,00
09.07.2024 12:00;09.07.2024 13:00;3.542,25;2.257,75;3.461,00;4.765,50;45.683,75;104,75;-;5.412,75;1.260,00;2.672,00;71,50;1.840,50
09.07.2024 13:00;09.07.2024 14:00;3.514,75;2.246,00;3.932,00;5.623,75;45.888,00;101,25;-;5.282,50;1.265,25;2.691,75;111,00;1.865,25
09.07.2024 14:00;09.07.2024 15:00;3.483,75;2.275,25;4.028,75;5.662,00;43.938,50;100,50;-;5.127,75;1.300,00;2.673,25;32,25;1.866,75
09.07.2024 15:00;09.07.2024 16:00;3.529,75;2.133,00;4.145,00;5.688,50;40.178,50;100,50;-;5.053,00;1.249,75;2.677,25;86,25;1.884,75
09.07.2024 16:00;09.07.2024 17:00;3.617,75;2.328,75;4.378,25;5.530,25;34.463,25;100,25;-;5.579,25;992,50;2.895,75;62,00;1.933,00
09.07.2024 17:00;09.07.2024 18:00;3.714,25;2.546,25;4.371,00;5.900,25;26.172,00;101,00;-;7.368,50;812,00;3.887,50;487,00;1.925,25
09.07.2024 18:00;09.07.2024 19:00;3.939,75;2.765,00;4.780,25;6.709,25;15.889,50;99,25;-;8.784,00;1.276,75;4.617,25;2.170,25;1.941,25
09.07.2024 19:00;09.07.2024 20:00;4.162,25;3.013,75;5.024,75;7.779,75;6.841,25;97,25;-;10.003,75;1.852,00;5.672,00;3.876,00;1.933,25
09.07.2024 20:00;09.07.2024 21:00;4.268,25;3.020,50;5.034,75;10.146,00;1.945,00;99,25;-;10.393,75;2.015,75;5.848,50;5.237,00;1.932,25
09.07.2024 21:00;09.07.2024 22:00;4.214,00;2.766,75;5.201,75;14.918,25;115,25;102,75;-;10.233,00;1.867,75;5.396,75;3.096,75;1.956,00
09.07.2024 22:00;09.07.2024 23:00;4.023,50;2.629,75;5.159,00;17.339,50;4,25;103,50;-;9.264,25;1.358,00;4.376,00;1.721,00;1.860,25
09.07.2024 23:00;10.07.2024 00:00;3.873,75;2.671,75;3.781,75;18.186,00;4,50;104,50;-;8.064,50;1.272,00;4.053,00;1.410,00;1.817,50
10.07.2024 00:00;10.07.2024 01:00;3.708,00;2.772,25;2.704,75;17.301,50;2,75;104,25;-;8.205,25;1.285,50;3.307,50;814,75;1.804,50
10.07.2024 01:00;10.07.2024 02:00;3.656,50;2.826,25;2.359,75;16.318,00;3,50;104,00;-;8.526,00;1.259,25;3.000,00;485,25;1.838,25
10.07.2024 02:00;10.07.2024 03:00;3.631,75;2.867,00;1.722,25;14.591,75;2,75;103,75;-;8.800,75;1.233,25;2.838,75;773,50;1.852,75
10.07.2024 03:00;10.07.2024 04:00;3.630,00;2.806,50;3.253,25;11.988,75;2,25;103,50;-;9.554,00;1.250,50;2.854,25;587,75;1.806,75
10.07.2024 04:00;10.07.2024 05:00;3.674,25;2.733,25;4.975,00;9.671,25;4,25;104,00;-;10.376,00;1.244,25;2.902,75;411,25;1.836,00
10.07.2024 05:00;10.07.2024 06:00;3.801,75;2.664,00;4.359,00;9.471,50;339,75;103,25;-;10.512,75;1.301,50;3.115,00;664,75;1.825,00
10.07.2024 06:00;10.07.2024 07:00;4.063,75;2.751,00;4.761,25;8.941,50;2.411,25;103,25;-;10.720,75;1.482,00;3.587,50;3.100,00;1.819,50
10.07.2024 07:00;10.07.2024 08:00;4.181,25;2.883,75;4.140,75;6.879,50;6.819,50;103,25;-;10.677,75;1.451,00;4.008,00;4.984,50;1.786,50
10.07.2024 08:00;10.07.2024 09:00;4.145,50;2.946,25;3.614,25;5.231,50;12.360,50;101,00;-;10.660,00;1.431,75;4.102,00;4.071,50;1.810,75
10.07.2024 09:00;10.07.2024 10:00;3.917,50;2.880,50;3.441,75;4.545,25;17.551,75;99,25;-;10.278,00;1.424,25;3.531,50;1.573,25;1.776,00
10.07.2024 10:00;10.07.2024 11:00;3.700,75;2.558,50;3.509,25;4.910,75;21.790,75;99,75;-;9.977,50;1.367,00;3.085,75;413,25;1.764,75
10.07.2024 11:00;10.07.2024 12:00;3.628,75;2.683,50;3.244,75;5.361,75;24.464,50;101,50;-;9.808,75;1.337,50;3.015,75;203,50;1.743,75
10.07.2024 12:00;10.07.2024 13:00;3.572,00;2.452,75;2.580,00;5.596,50;27.173,25;102,50;-;9.096,75;1.357,00;2.967,00;95,00;1.760,50
10.07.2024 13:00;10.07.2024 14:00;3.566,25;2.353,75;1.987,00;5.997,00;29.242,75;103,00;-;7.937,25;1.115,50;2.893,00;195,75;1.781,75
10.07.2024 14:00;10.07.2024 15:00;3.563,50;2.237,25;1.779,50;5.671,00;28.751,50;102,75;-;7.736,50;1.104,00;2.844,75;53,25;1.782,00
10.07.2024 15:00;10.07.2024 16:00;3.585,50;2.350,25;1.559,50;5.382,50;27.189,75;105,50;-;7.759,75;993,50;2.839,25;55,25;1.768,25
10.07.2024 16:00;10.07.2024 17:00;3.694,50;2.453,50;1.462,50;4.719,75;23.139,75;108,25;-;9.112,75;1.221,25;3.256,25;209,50;1.757,50
10.07.2024 17:00;10.07.2024 18:00;3.844,25;2.571,50;1.794,25;4.133,50;17.240,75;109,50;-;10.344,00;1.855,50;4.283,75;901,50;1.807,75
10.07.2024 18:00;10.07.2024 19:00;4.113,00;2.936,25;1.948,50;3.202,00;10.435,75;109,00;-;11.060,75;2.843,25;6.070,25;3.126,75;1.799,50
10.07.2024 19:00;10.07.2024 20:00;4.301,25;2.972,25;1.888,50;2.776,25;5.022,50;108,25;-;11.435,25;3.302,75;7.913,50;3.498,25;1.814,75
10.07.2024 20:00;10.07.2024 21:00;4.378,00;3.012,75;1.735,75;2.425,50;1.627,00;108,25;-;11.574,25;3.492,25;8.597,00;4.834,00;1.901,75
10.07.2024 21:00;10.07.2024 22:00;4.347,50;3.018,25;1.461,00;2.107,50;151,00;109,25;-;11.729,75;3.482,00;8.381,50;5.040,75;1.891,25
10.07.2024 22:00;10.07.2024 23:00;4.178,50;2.967,75;1.407,25;1.738,75;5,75;112,75;-;11.551,75;3.434,00;8.034,25;3.591,50;1.905,25
10.07.2024 23:00;11.07.2024 00:00;3.959,75;2.912,50;1.349,00;1.731,00;3,50;113,00;-;11.200,50;2.989,75;7.709,75;1.836,25;1.878,25
11.07.2024 00:00;11.07.2024 01:00;3.802,00;2.728,00;1.477,75;1.825,00;2,75;113,00;-;10.831,50;2.566,00;6.920,75;1.093,75;1.832,75
11.07.2024 01:00;11.07.2024 02:00;3.744,25;2.649,00;1.859,25;1.876,75;2,75;113,00;-;10.825,25;2.172,75;6.100,50;554,50;1.810,00
11.07.2024 02:00;11.07.2024 03:00;3.684,25;2.668,75;2.228,25;1.688,50;2,50;113,75;-;10.856,75;1.653,50;5.841,50;393,75;1.808,00
11.07.2024 03:00;11.07.2024 04:00;3.673,50;2.581,00;2.513,50;1.817,75;2,00;114,00;-;10.831,75;1.785,75;5.878,75;511,75;1.798,50
11.07.2024 04:00;11.07.2024 05:00;3.744,50;2.685,00;2.552,00;2.095,00;3,75;114,00;-;10.886,50;2.025,75;5.945,00;613,75;1.820,00
11.07.2024 05:00;11.07.2024 06:00;3.861,25;2.677,75;2.363,75;2.555,50;194,75;114,00;-;11.025,00;2.678,75;6.560,50;644,00;1.828,00
11.07.2024 06:00;11.07.2024 07:00;4.149,25;2.769,25;2.002,25;2.904,75;1.827,50;114,00;-;11.053,25;3.320,25;7.550,50;3.625,00;1.822,25
11.07.2024 07:00;11.07.2024 08:00;4.248,50;2.871,50;1.603,50;2.521,25;5.556,25;113,25;-;11.286,50;3.559,75;7.688,50;4.999,25;1.818,50
11.07.2024 08:00;11.07.2024 09:00;4.172,50;2.780,00;1.220,75;2.271,25;11.585,25;113,25;-;11.445,75;3.434,50;7.584,25;4.177,00;1.799,00
11.07.2024 09:00;11.07.2024 10:00;3.916,50;2.640,75;1.077,75;2.488,00;19.531,75;112,25;-;11.280,00;2.115,25;5.996,25;1.498,00;1.801,25
11.07.2024 10:00;11.07.2024 11:00;3.736,75;2.365,75;1.052,00;3.553,00;26.791,75;110,00;-;9.121,75;1.444,00;3.448,50;547,00;1.814,50
11.07.2024 11:00;11.07.2024 12:00;3.661,75;2.371,75;1.004,00;4.716,25;31.897,00;112,00;-;7.622,00;1.398,50;2.735,00;338,25;1.837,75
11.07.2024 12:00;11.07.2024 13:00;3.617,25;2.672,25;673,00;5.456,75;34.848,50;113,00;-;5.862,50;1.322,75;2.619,00;507,25;1.867,00
11.07.2024 13:00;11.07.2024 14:00;3.617,50;2.576,50;604,50;5.369,50;36.477,00;112,75;-;5.550,75;1.425,25;2.542,50;267,25;1.876,50
11.07.2024 14:00;11.07.2024 15:00;3.604,25;2.583,75;718,75;5.103,00;35.837,50;111,75;-;5.831,25;1.264,00;2.513,75;150,00;1.836,00
11.07.2024 15:00;11.07.2024 16:00;3.627,00;2.480,25;772,75;4.437,00;34.035,00;111,00;-;6.004,25;1.259,25;2.528,25;187,25;1.805,25
11.07.2024 16:00;11.07.2024 17:00;3.722,25;2.581,25;731,75;3.556,00;29.695,00;112,00;-;7.766,25;1.318,25;2.696,75;218,25;1.811,50
11.07.2024 17:00;11.07.2024 18:00;3.861,75;2.735,50;633,75;3.111,75;22.398,25;113,00;-;10.664,25;1.906,25;4.766,50;576,50;1.815,00
11.07.2024 18:00;11.07.2024 19:00;4.099,50;2.805,75;784,25;2.293,50;13.976,25;113,00;-;11.678,00;3.013,75;8.065,75;1.848,50;1.815,50
11.07.2024 19:00;11.07.2024 20:00;4.333,00;2.900,50;1.086,50;1.572,00;6.527,00;112,00;-;11.888,50;3.572,50;9.238,25;3.799,50;1.800,75
11.07.2024 20:00;11.07.2024 21:00;4.408,25;3.001,25;1.280,25;1.396,75;1.980,75;113,25;-;11.967,75;3.607,00;9.428,25;5.107,25;1.821,75
11.07.2024 21:00;11.07.2024 22:00;4.399,75;2.957,50;1.399,50;1.419,00;146,50;114,00;-;12.051,50;3.606,00;9.576,25;5.358,50;1.802,50
11.07.2024 22:00;11.07.2024 23:00;4.269,75;2.740,00;1.586,25;1.385,00;10,25;114,00;-;12.023,00;3.485,25;9.557,75;4.537,00;1.817,75
11.07.2024 23:00;12.07.2024 00:00;4.022,50;2.657,25;1.755,50;1.633,25;2,50;115,00;-;11.654,25;3.412,50;8.953,75;1.638,75;1.811,50
12.07.2024 00:00;12.07.2024 01:00;3.850,25;2.697,00;1.692,25;1.870,25;2,50;115,00;-;11.768,00;3.306,50;7.895,50;533,00;1.880,25
12.07.2024 01:00;12.07.2024 02:00;3.765,00;2.764,25;1.444,00;2.236,25;2,75;116,00;-;11.779,50;2.732,50;7.687,50;518,00;1.900,75
12.07.2024 02:00;12.07.2024 03:00;3.741,50;2.771,75;1.109,50;2.791,75;2,00;116,25;-;11.785,25;2.358,75;7.680,25;402,00;1.877,00
12.07.2024 03:00;12.07.2024 04:00;3.721,25;2.685,25;912,75;3.560,25;2,00;116,25;-;11.664,50;2.295,75;7.551,50;203,75;1.895,25
12.07.2024 04:00;12.07.2024 05:00;3.765,50;2.681,00;682,25;4.422,75;3,25;116,25;-;11.640,00;2.250,00;7.213,50;181,50;1.914,50
12.07.2024 05:00;12.07.2024 06:00;3.867,50;2.750,00;571,25;5.369,00;261,50;114,50;-;11.397,25;2.573,75;7.103,00;494,25;1.920,00
12.07.2024 06:00;12.07.2024 07:00;4.138,75;2.848,75;528,75;6.235,25;2.252,50;114,25;-;11.636,25;3.060,50;6.886,25;1.341,00;1.834,75
12.07.2024 07:00;12.07.2024 08:00;4.273,75;2.953,00;458,75;5.931,75;6.739,00;113,50;-;11.814,00;3.103,00;6.624,50;2.295,00;1.834,25
12.07.2024 08:00;12.07.2024 09:00;4.246,50;2.963,25;288,00;5.294,75;12.123,25;112,00;-;11.646,50;2.775,25;7.166,00;3.115,00;1.828,75
12.07.2024 09:00;12.07.2024 10:00;4.105,50;2.777,25;150,00;5.450,25;16.605,50;114,75;-;11.403,00;2.555,75;6.728,75;2.800,50;1.818,00
12.07.2024 10:00;12.07.2024 11:00;3.971,25;2.710,50;112,50;7.083,50;19.347,25;114,50;-;11.325,00;2.060,75;5.931,50;3.149,00;1.857,75
12.07.2024 11:00;12.07.2024 12:00;3.834,25;2.734,50;138,75;9.153,00;21.089,25;114,25;-;11.174,75;1.530,25;4.843,25;959,25;1.838,00
12.07.2024 12:00;12.07.2024 13:00;3.738,00;2.794,00;243,25;11.414,75;22.203,00;115,00;-;10.569,25;1.161,00;4.310,75;342,50;1.863,75
12.07.2024 13:00;12.07.2024 14:00;3.666,50;2.753,00;463,75;12.497,25;22.623,25;116,00;-;8.597,75;1.092,25;3.988,50;103,00;1.833,50
12.07.2024 14:00;12.07.2024 15:00;3.646,75;2.569,00;724,00;13.776,50;21.377,75;115,75;-;6.497,50;1.394,50;3.676,50;196,00;1.812,75
12.07.2024 15:00;12.07.2024 16:00;3.681,50;2.487,75;866,25;15.733,75;20.657,75;117,00;-;6.243,50;1.420,00;3.103,00;155,00;1.799,25
12.07.2024 16:00;12.07.2024 17:00;3.755,50;2.466,50;1.365,50;17.282,75;17.465,50;116,00;-;6.036,25;1.213,75;3.118,50;248,50;1.802,50
12.07.2024 17:00;12.07.2024 18:00;3.874,50;2.401,25;2.196,50;18.127,00;13.153,50;114,75;-;5.702,75;817,25;3.186,75;540,50;1.814,50
12.07.2024 18:00;12.07.2024 19:00;4.084,00;2.403,75;3.338,00;18.724,50;8.075,50;113,00;-;5.591,25;720,00;3.704,50;1.020,25;1.818,50
12.07.2024 19:00;12.07.2024 20:00;4.280,50;2.541,50;4.476,00;19.037,00;3.685,75;113,50;-;5.488,25;743,00;4.062,75;1.823,25;1.807,75
12.07.2024 20:00;12.07.2024 21:00;4.303,00;2.538,00;4.637,75;18.625,75;1.031,00;115,00;-;5.076,75;726,75;4.144,00;2.752,25;1.842,75
12.07.2024 21:00;12.07.2024 22:00;4.283,25;2.320,75;5.087,50;16.953,25;78,50;118,75;-;4.585,50;721,75;4.304,75;2.701,50;1.890,50
12.07.2024 22:00;12.07.2024 23:00;4.190,75;2.260,75;5.287,50;16.104,00;10,00;119,00;-;4.489,75;659,25;4.689,00;2.825,00;1.946,25
